id	lastname	firstname	faculty	institute	institution_long
FIS_94953	Nass	NN	MED	Klinik und Poliklinik für Neurologie	Klinik und Poliklinik für Neurologie
FIS_74349	Strzelczyk	NN	MED	Klinik und Poliklinik für Neurologie	Klinik und Poliklinik für Neurologie
FIS_2884	Zellmer	NN	MED	Institut für Hygiene und Umweltmedizin	Institut für Hygiene und Umweltmedizin
FIS_85514	Hampf	Christopher	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_95025	Liedtke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_95027	Heidecke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_95085	Singer	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_89875	Khaznadar	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Kieferorthopädie
FIS_90932	Weihs	Antoine	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_89187	Zacharias	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_95797	Colberg	NN	MED	Friedrich Loeffler Institut für Medizinische Mikrobiologie	Friedrich Loeffler Institut für Medizinische Mikrobiologie
FIS_60304	Lalk	NN	MNF	Institut für Biochemie	Institut für Biochemie
FIS_71795	Goehler	NN	MED	Friedrich Loeffler Institut für Medizinische Mikrobiologie	Friedrich Loeffler Institut für Medizinische Mikrobiologie
FIS_3312	Wiede	Claudia	MED	Friedrich Loeffler Institut für Medizinische Mikrobiologie	Friedrich Loeffler Institut für Medizinische Mikrobiologie
FIS_89892	zur	Gesa	PHIL	Institut für Kirchenmusik und Musikwissenschaften	Institut für Kirchenmusik und Musikwissenschaften / LS für Musikwissenschaft
FIS_83003	Meyer	Marleen	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_95311	Abebe	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_26656	Modess	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_59268	Tadken	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_78430	Lucchese	Guglielmo	MED	Klinik und Poliklinik für Neurologie	Klinik und Poliklinik für Neurologie
FIS_95373	Wolff	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_92489	Wurm	Susanne	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_77759	Knorr	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_76223	Schultz	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Stoffwechselbiochemie / Metabolomics
FIS_65847	Domanski	NN	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Neonatologie und Pädiatrische Intensivmedizin
FIS_97803	Kantorczyk	NN	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Neonatologie und Pädiatrische Intensivmedizin
FIS_112	Kiefer	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_93698	Bülow	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_94299	Münn	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_53088	Laun	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_86644	Löchel	NN	MED	Klinik und Poliklinik für Orthopädie und Orthopädische Chirurgie	Klinik und Poliklinik für Orthopädie und Orthopädische Chirurgie
FIS_71139	Westphal	Thea	MED	Klinik und Poliklinik für Hautkrankheiten	Klinik und Poliklinik für Hautkrankheiten
FIS_95488	Liedtke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_95489	Miebach	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_95490	Heidecke	NN	MNF	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)
FIS_95492	Bekeschus	NN	MNF	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)
FIS_91654	Janz	NN	MED	Klinik und Poliklinik für Orthopädie und Orthopädische Chirurgie	Klinik und Poliklinik für Orthopädie und Orthopädische Chirurgie
FIS_85210	Jagirdar	NN	MED	Institut für Medizinische Biochemie und Molekularbiologie	Institut für Medizinische Biochemie und Molekularbiologie
FIS_85449	Birnstiel	Klaus	PHIL	Institut für Deutsche Philologie	Institut für Deutsche Philologie / LS für Neuere deutsche Literatur und Literaturtheorie (Siebenpfeiffer)
FIS_51497	Linek	Jenny	PHIL	Institut für Politik- und Kommunikationswissenschaft	Institut für Politik- und Kommunikationswissenschaft / LS für Politische Theorie und Ideengeschichte
FIS_1588	Scholz	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_25722	Sprenger	Norma	MED	Kaufmännisches Direktorat	Kaufmännisches Direktorat
FIS_19197	Winter	Benjamin	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_49261	Volkening	Heide	PHIL	Institut für Deutsche Philologie	Institut für Deutsche Philologie / LS für Neuere deutsche Literatur und Literaturtheorie (Schumacher)
FIS_649	Utzig	NN	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Allgemeine Pädiatrie
FIS_90973	Thürkow	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_80278	Hentschker	Christian	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie
FIS_75448	Bäumgen	NN	MNF	Institut für Biochemie	Institut für Biochemie / AG Biotechnologie & Enzymkatalyse
FIS_95900	Kim	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_78297	Friedrich	NN	MED	Institut für Klinische Chemie und Laboratoriumsmedizin	Institut für Klinische Chemie und Laboratoriumsmedizin
FIS_95912	Wilhelm	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_90146	Görries	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_95914	Beule	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_95913	von	NN	MNF	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)
FIS_95918	Weiss	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_95922	Weiss	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_64096	Hermann	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Teilstandort Rostock
FIS_95937	Malla	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_95939	Thiel	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_96011	Weiss	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_80254	Lämmerhirt	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_80130	Gloystein	Simone	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_89881	Witzke	Katharina	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Klinik und Poliklinik für Mund-Kiefer-Gesichtschirurgie/Plastische Operationen
FIS_96183	Simon	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_53824	Kordass	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde
FIS_96374	Dammann	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnärztliche Prothetik, Alterszahnheilkunde und Medizinische Werkstoffkunde
FIS_96375	Schenkenberger	NN	MED	Zentrum für Radiologie	Zentrum für Radiologie / Institut für Diagnostische Radiologie und Neuroradiologie
FIS_89678	Schmidt	Andreas	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_94597	Keutmann	NN	MED	Institut für Klinische Chemie und Laboratoriumsmedizin	Institut für Klinische Chemie und Laboratoriumsmedizin
FIS_90241	Dahl	NN	MED	Institut für Klinische Chemie und Laboratoriumsmedizin	Institut für Klinische Chemie und Laboratoriumsmedizin
FIS_96575	Fielitz	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B
FIS_100500	Horsfield	Philip Andrew	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_93321	Szeska	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Physiologische und Klinische Psychologie/Psychotherapie
FIS_95760	Paland	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_86329	Jülich	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_77409	Hannich	NN	MED	Institut für Medizinische Psychologie	Institut für Medizinische Psychologie
FIS_63750	Wendler	NN	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik
FIS_89736	Haack	Kathleen	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_86637	Ramp	NN	MED	Klinik und Poliklinik für Hautkrankheiten	Klinik und Poliklinik für Hautkrankheiten
FIS_1041	Röske	NN	MED	Institut für Medizinische Psychologie	Institut für Medizinische Psychologie
FIS_94995	Hannich	NN	MED	Institut für Medizinische Psychologie	Institut für Medizinische Psychologie
FIS_93876	Schweitzer	NN	PHIL	Institut für Fennistik und Skandinavistik	Institut für Fennistik und Skandinavistik / LS für Fennistik
FIS_81608	Kertscho	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_78052	Koeniger	NN	THEO	Theologie	Theologie / LS für Praktische Theologie
FIS_53766	Witt	NN	THEO	Theologie	Theologie / LS für Praktische Theologie
FIS_85447	Harzer	NN	MNF	Institut für Psychologie	Institut für Psychologie / AG Differentielle und Persönlichkeitspsychologie/Psychologische Diagnostik
FIS_90004	Asmus	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_96785	Vogel	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_105292	Vogel	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_87303	Meissner	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_71055	Hess	NN	MED	Pflegevorstand	Pflegevorstand
FIS_96822	Mbaoji	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_96823	Behnisch-Cornwell	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_96826	Bednarski	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_54109	Kuhnhenn	NN	PHIL	Institut für Politik- und Kommunikationswissenschaft	Institut für Politik- und Kommunikationswissenschaft / LS für Kommunikationswissenschaft
FIS_89895	Gochermann	Ulrike	PHIL	Institut für Politik- und Kommunikationswissenschaft	Institut für Politik- und Kommunikationswissenschaft / LS für Kommunikationswissenschaft
FIS_89543	Ulm	Lena	MED	Friedrich Loeffler Institut für Medizinische Mikrobiologie	Friedrich Loeffler Institut für Medizinische Mikrobiologie
FIS_96883	Lange	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_79920	Bednarski	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_96889	Beule	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_96890	Behnisch-Cornwell	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_96891	Laubenstein	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_96892	Bednarski	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_70556	Wolff	NN	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_92289	Herr	NN	MED	Klinik und Poliklinik für Neurologie	Klinik und Poliklinik für Neurologie
FIS_85935	Stappenbeck	NN	MED	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie	Klinik und Poliklinik für Hals-Nasen-Ohrenkrankheiten, Kopf- und Halschirurgie
FIS_25122	Fitzer	Kai	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_64195	Schicker	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Kieferorthopädie
FIS_89683	Hannich	NN	MED	Institut für Ethik und Geschichte der Medizin	Institut für Ethik und Geschichte der Medizin
FIS_20402	Jenning	Carsten	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_97023	Schipf	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_93319	Leiz	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_91888	Boekholt	Melanie	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock / Greifswald Teilstandort Greifswald
FIS_97234	Lucke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_97235	Walschus	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_97236	Liedtke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_97238	Glitsch	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_97239	Schreiber	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_97237	Waldburger	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_80666	Abdurrahman	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_89180	Schmiedeke	Frieder	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_89961	Sachs	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Transfusionsmedizin
FIS_89917	Agostini	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_97288	Wolf	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_73983	Schuerholz	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_105106	Tietz	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Medizinische Immunologie
FIS_86656	Becker	Felix	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik / AG Biomathematik
FIS_97306	Müller	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Kieferorthopädie
